x z ED
-144.0 -81.0  666.352410687
-144.0 -80.0  714.011281342
-144.0 -79.0  704.809108614
-144.0 -78.0  641.47409282
-144.0 -77.0  522.957583985
-144.0 -76.0  355.269922526
-144.0 -75.0  161.853605445
-144.0 -74.0 -19.1222633883
-144.0 -73.0 -151.737835225
-144.0 -72.0 -221.612574151
-144.0 -71.0 -242.337390864
-144.0 -70.0 -243.659698944
-144.0 -69.0 -250.647043851
-144.0 -68.0 -270.109803669
-144.0 -67.0 -294.047527364
-144.0 -66.0 -315.306613122
-144.0 -65.0 -340.358697941
-144.0 -64.0 -386.860538248
-144.0 -63.0 -467.144379159
-144.0 -62.0 -571.611077366
-144.0 -61.0 -667.223048294
-144.0 -60.0 -714.626933447
-144.0 -59.0 -692.327395469
-144.0 -58.0 -610.152217762
-144.0 -57.0 -502.092274111
-144.0 -56.0 -404.17915131
-144.0 -55.0 -333.953785419
-144.0 -54.0 -285.864838049
-144.0 -53.0 -243.859581871
-144.0 -52.0 -199.245274233
-144.0 -51.0 -158.936366185
-144.0 -50.0 -138.14310517
-144.0 -49.0 -144.535122789
-144.0 -48.0 -167.353747441
-144.0 -47.0 -180.214059814
-144.0 -46.0 -155.084500619
-144.0 -45.0 -76.6981901764
