x z ED
-145.5  15.0  117.65353389
-145.5  16.0  154.928731808
-145.5  17.0  183.545304412
-145.5  18.0  201.313241159
-145.5  19.0  206.883160294
-145.5  20.0  199.902057578
-145.5  21.0  181.076811107
-145.5  22.0  152.137442572
-145.5  23.0  115.702073274
-145.5  24.0  75.0553188198
-145.5  25.0  33.860544745
-145.5  26.0 -4.16692415041
-145.5  27.0 -35.5945604801
-145.5  28.0 -57.5833746134
-145.5  29.0 -68.1449281253
-145.5  30.0 -66.3201225741
-145.5  31.0 -52.2628900877
-145.5  32.0 -27.2211771971
-145.5  33.0  6.5824135263
-145.5  34.0  46.1582769151
-145.5  35.0  88.0252777727
-145.5  36.0  128.527221737
-145.5  37.0  164.159856983
-145.5  38.0  191.877328737
-145.5  39.0  209.349463723
-145.5  40.0  215.146503672
-145.5  41.0  208.835380132
-145.5  42.0  190.980552686
-145.5  43.0  163.051907954
-145.5  44.0  127.251281725
-145.5  45.0  86.2769193213
-145.5  46.0  43.050871461
-145.5  47.0  0.437395389423
-145.5  48.0 -39.0193746705
-145.5  49.0 -73.312881345
-145.5  50.0 -101.126311067
-145.5  51.0 -121.90622878
-145.5  52.0 -135.852812317
-145.5  53.0 -143.830535735
-145.5  54.0 -147.211314202
-145.5  55.0 -147.668906489
-145.5  56.0 -146.948100271
-145.5  57.0 -146.634423735
-145.5  58.0 -147.949639249
-145.5  59.0 -151.595164416
-145.5  60.0 -157.660182251
-145.5  61.0 -165.604123364
-145.5  62.0 -174.315173491
-145.5  63.0 -182.238313967
-145.5  64.0 -187.558979451
-145.5  65.0 -188.422474482
-145.5  66.0 -183.1654299
-145.5  67.0 -170.5341876
-145.5  68.0 -149.866210499
-145.5  69.0 -121.21429265
-145.5  70.0 -85.3991122106
-145.5  71.0 -43.9829381664
-145.5  72.0  0.834666842776
-145.5  73.0  46.3903218288
-145.5  74.0  89.7835228608
-145.5  75.0  128.135034947
-145.5  76.0  158.852014878
-145.5  77.0  179.873925571
-145.5  78.0  189.874894923
-145.5  79.0  188.402175527
-145.5  80.0  175.936382537
-145.5  81.0  153.866634927
-145.5  82.0  124.381870972
-145.5  83.0  90.2876564113
-145.5  84.0  54.7649695991
-145.5  85.0  21.0930366311
-145.5  86.0 -7.63823860779
-145.5  87.0 -28.7996812545
-145.5  88.0 -40.4530392881
-145.5  89.0 -41.5188207752
